total_loss,pred_loss,policy_loss,sigreg_loss,learning_rate,epsilon,avg_norm_z_t
0.0096473079174757,0.00357351778075099,125.73538208007812,0.30368947982788086,0.000995009990004999,0.9767682342250465,tensor(0.0011)
0.009468763135373592,0.0034621853847056627,102.18539428710938,0.3003288805484772,0.000995009990004999,0.976279850107934,tensor(0.0010)
0.009263524785637856,0.0033221791964024305,106.43014526367188,0.2970672845840454,0.000995009990004999,0.9757917101828801,tensor(0.0008)
0.009133905172348022,0.0032559141982346773,107.64596557617188,0.2938995361328125,0.000995009990004999,0.9753038143277888,tensor(0.0002)
0.009028090164065361,0.0032113203778862953,77.61708068847656,0.29083847999572754,0.000995009990004999,0.974816162420625,tensor(0.0003)
0.008742818608880043,0.0029854036401957273,106.38664245605469,0.28787076473236084,0.000994014980014994,0.9743287543394147,tensor(0.0009)
0.00855298526585102,0.002852708101272583,83.52976989746094,0.2850138545036316,0.000994014980014994,0.973841589962245,tensor(0.0011)
0.008507680147886276,0.0028625549748539925,46.86579895019531,0.28225624561309814,0.000994014980014994,0.973354669167264,tensor(0.0013)
0.008408021181821823,0.0028158617205917835,39.95121765136719,0.27960801124572754,0.000994014980014994,0.9728679918326804,tensor(0.0015)
0.008133777417242527,0.002592500764876604,59.94386672973633,0.27706384658813477,0.000994014980014994,0.972381557836764,tensor(0.0016)
0.008173782378435135,0.0026813792064785957,43.703426361083984,0.2746201753616333,0.000994014980014994,0.9718953670578457,tensor(0.0016)
0.007785064168274403,0.002339426428079605,18.60838508605957,0.2722818851470947,0.000994014980014994,0.9714094193743169,tensor(0.0008)
0.007876458577811718,0.002475636312738061,47.61603546142578,0.2700411081314087,0.000994014980014994,0.9709237146646298,tensor(0.0016)
0.007667149417102337,0.002309115370735526,3.7963056564331055,0.2679017186164856,0.000994014980014994,0.9704382528072976,tensor(0.0016)
0.007543674670159817,0.0022265815641731024,25.14900016784668,0.2658546566963196,0.000994014980014994,0.9699530336808939,tensor(0.0012)
0.007426056079566479,0.0021478228736668825,0.7817150950431824,0.2639116644859314,0.0009930209650349789,0.9694680571640535,tensor(0.0008)
0.007383725605905056,0.002142532030120492,51.005149841308594,0.26205968856811523,0.0009930209650349789,0.9689833231354715,tensor(0.0015)
0.007211475633084774,0.0020056033972650766,9.574027061462402,0.2602936327457428,0.0009930209650349789,0.9684988314739038,tensor(0.0015)
0.007194074802100658,0.0020218342542648315,66.49684143066406,0.2586120367050171,0.0009930209650349789,0.9680145820581669,tensor(0.0013)
0.007041752804070711,0.0019017760641872883,18.632246017456055,0.25699883699417114,0.0009930209650349789,0.9675305747671379,tensor(0.0014)
0.0070484234020113945,0.001939224312081933,13.059332847595215,0.2554599642753601,0.0009930209650349789,0.9670468094797544,tensor(0.0017)
0.006989822722971439,0.0019103040685877204,0.6100443005561829,0.25397592782974243,0.0009930209650349789,0.9665632860750146,tensor(0.0016)
0.006888261996209621,0.0018369738245382905,11.845707893371582,0.2525644302368164,0.0009930209650349789,0.9660800044319772,tensor(0.0015)
0.006789016537368298,0.0017648281063884497,12.491714477539062,0.25120943784713745,0.0009930209650349789,0.9655969644297613,tensor(0.0002)
0.0068061319179832935,0.0018078881548717618,76.0391616821289,0.24991220235824585,0.0009930209650349789,0.9651141659475465,tensor(0.0013)
0.006790428888052702,0.001817180891521275,103.75279235839844,0.24866241216659546,0.0009920279440699439,0.9646316088645728,tensor(0.0005)
0.006627154536545277,0.001677972381003201,39.36591720581055,0.24745912849903107,0.0009920279440699439,0.9641492930601405,tensor(0.0011)
0.006555876694619656,0.0016298970440402627,74.1505355834961,0.24629899859428406,0.0009920279440699439,0.9636672184136105,tensor(0.0013)
0.006519625894725323,0.0016159117221832275,51.42619705200195,0.2451857179403305,0.0009920279440699439,0.9631853848044037,tensor(0.0011)
0.006491248961538076,0.0016091404249891639,49.234710693359375,0.24410542845726013,0.0009920279440699439,0.9627037921120016,tensor(0.0009)
0.0063844844698905945,0.0015232996083796024,66.14311981201172,0.24305924773216248,0.0009920279440699439,0.9622224402159457,tensor(0.0005)
0.006401595659554005,0.0015606542583554983,90.80359649658203,0.24204707145690918,0.0009920279440699439,0.9617413289958378,tensor(0.0007)
0.006318734027445316,0.0014973782235756516,56.43760681152344,0.2410678118467331,0.0009920279440699439,0.9612604583313399,tensor(0.0012)
0.006238262169063091,0.001435829559341073,30.80535888671875,0.24012164771556854,0.0009920279440699439,0.9607798281021742,tensor(0.0013)
0.006237671710550785,0.0014536755625158548,115.3004150390625,0.23919980227947235,0.0009920279440699439,0.9602994381881231,tensor(0.0014)
0.006198619958013296,0.001432436634786427,124.72348022460938,0.23830917477607727,0.0009910359161258739,0.9598192884690291,tensor(0.0014)
0.006124704144895077,0.0013756135012954473,71.01815032958984,0.23745453357696533,0.0009910359161258739,0.9593393788247946,tensor(0.0013)
0.006084522232413292,0.0013522112276405096,32.75727081298828,0.23661553859710693,0.0009910359161258739,0.9588597091353822,tensor(0.0013)
0.006041754502803087,0.00132553291041404,50.66159439086914,0.23581108450889587,0.0009910359161258739,0.9583802792808146,tensor(0.0012)
0.006062677130103111,0.0013621138641610742,36.371917724609375,0.23502817749977112,0.0009910359161258739,0.9579010891411742,tensor(0.0011)
0.006001804955303669,0.0013164249248802662,0.4625839293003082,0.23426900804042816,0.0009910359161258739,0.9574221385966036,tensor(0.0008)
0.006005235482007265,0.001334667787887156,42.12577819824219,0.23352839052677155,0.0009910359161258739,0.9569434275273054,tensor(0.0006)
